image_id,filename,file_number,scanner,scanner_label,num_mitoses,mitosis_coords,width,height
77,077.tiff,77,Hamamatsu-S360,Scanner_B,7,"[[4593, 4409, 4643, 4459], [187, 4943, 237, 4993], [6436.5, 4440.5, 6486.5, 4490.5], [2472.5, 4908.5, 2522.5, 4958.5], [6554, 3361.5, 6604, 3411.5], [5563.5, 3965.5, 5613.5, 4015.5], [6913, 3316.5, 6963, 3366.5]]",7115,5335
78,078.tiff,78,Hamamatsu-S360,Scanner_B,122,"[[2911, 64, 2961, 114], [793, 392, 843, 442], [3068, 366, 3118, 416], [4350, 24, 4400, 74], [4979, 513, 5029, 563], [6860, 609, 6910, 659], [6591, 460, 6641, 510], [6012, 662, 6062, 712], [6785, 103, 6835, 153], [998, 1123, 1048, 1173], [1084, 1401, 1134, 1451], [672, 1250, 722, 1300], [1541, 1022, 1591, 1072], [1591, 934, 1641, 984], [3902, 1547, 3952, 1597], [2988, 844, 3038, 894], [5334, 1389, 5384, 1439], [234, 1878, 284, 1928], [198, 1839, 248, 1889], [2966, 2167, 3016, 2217], [4025, 2259, 4075, 2309], [5074, 2276, 5124, 2326], [5247, 1793, 5297, 1843], [4911, 1789, 4961, 1839], [4786, 1763, 4836, 1813], [5215, 1531, 5265, 1581], [5733, 2103, 5783, 2153], [5725, 2242, 5775, 2292], [5238, 1872, 5288, 1922], [4672, 1951, 4722, 2001], [4635, 1723, 4685, 1773], [5997, 2283, 6047, 2333], [6529, 2227, 6579, 2277], [6710, 1889, 6760, 1939], [6121, 1674, 6171, 1724], [6395, 1598, 6445, 1648], [6248, 1834, 6298, 1884], [65, 2545, 115, 2595], [2111, 2450, 2161, 2500], [2247, 2981, 2297, 3031], [2900, 2891, 2950, 2941], [2644, 2867, 2694, 2917], [2922, 2678, 2972, 2728], [3840, 2752, 3890, 2802], [4020, 2960, 4070, 3010], [3413, 2589, 3463, 2639], [4539, 2790, 4589, 2840], [4833, 2892, 4883, 2942], [5647, 2801, 5697, 2851], [5047, 3117, 5097, 3167], [5186, 3201, 5236, 3251], [5884, 2423, 5934, 2473], [75, 3323, 125, 3373], [735, 3417, 785, 3467], [985, 3566, 1035, 3616], [1400, 3528, 1450, 3578], [2374, 3437, 2424, 3487], [2254, 3854, 2304, 3904], [2911, 3609, 2961, 3659], [2714, 3523, 2764, 3573], [4410, 3473, 4460, 3523], [5069, 3482, 5119, 3532], [4373, 3275, 4423, 3325], [4885, 3179, 4935, 3229], [4780, 3238, 4830, 3288], [381, 4335, 431, 4385], [208, 4249, 258, 4299], [642, 4344, 692, 4394], [917, 3936, 967, 3986], [1429, 4427, 1479, 4477], [1220, 4209, 1270, 4259], [184, 3919, 234, 3969], [625, 4442, 675, 4492], [270, 4128, 320, 4178], [1652, 4532, 1702, 4582], [2669, 4053, 2719, 4103], [2928, 4443, 2978, 4493], [2361, 4506, 2411, 4556], [3313, 4249, 3363, 4299], [4254, 4477, 4304, 4527], [5548, 4086, 5598, 4136], [6987, 4119, 7037, 4169], [6593, 4223, 6643, 4273], [1304, 4684, 1354, 4734], [1079, 4690, 1129, 4740], [1686, 4977, 1736, 5027], [2029, 5218, 2079, 5268], [1702, 5169, 1752, 5219], [2468, 5036, 2518, 5086], [2197, 4785, 2247, 4835], [4160, 5049, 4210, 5099], [5869, 4721, 5919, 4771], [2137.5, 4049.5, 2187.5, 4099.5], [-9, 3217, 41, 3267], [3224.5, 3481, 3274.5, 3531], [5778.5, 4348.5, 5828.5, 4398.5], [2512, 1125.5, 2562, 1175.5], [4680.5, 3428.5, 4730.5, 3478.5], [1931.5, 1255.5, 1981.5, 1305.5], [1871.5, 3778.5, 1921.5, 3828.5], [456.5, 637.5, 506.5, 687.5], [5104.5, 2042.5, 5154.5, 2092.5], [4127.5, 3418.5, 4177.5, 3468.5], [-7, 4527.5, 43, 4577.5], [1392, 2313.5, 1442, 2363.5], [5946.5, 953, 5996.5, 1003], [4170.5, 2744.5, 4220.5, 2794.5], [5062, 3410.5, 5112, 3460.5], [4143, 913.5, 4193, 963.5], [3069, 2903, 3119, 2953], [1018, 3730, 1068, 3780], [2427.5, 5019.5, 2477.5, 5069.5], [3213.5, 1470, 3263.5, 1520], [1986.5, 1828, 2036.5, 1878], [121.5, 961.5, 171.5, 1011.5], [4855.5, 4458.5, 4905.5, 4508.5], [6583, 2207.5, 6633, 2257.5], [6426.5, 1760.5, 6476.5, 1810.5], [2767.5, 1016, 2817.5, 1066], [1853, 176.5, 1903, 226.5], [1968, 1386, 2018, 1436], [217.5, 4853.5, 267.5, 4903.5]]",7117,5296
79,079.tiff,79,Hamamatsu-S360,Scanner_B,62,"[[2448, 656, 2498, 706], [1605, 546, 1655, 596], [1292, 658, 1342, 708], [1230, 579, 1280, 629], [3180, 383, 3230, 433], [3824, 718, 3874, 768], [6583, 785, 6633, 835], [481, 1561, 531, 1611], [1145, 944, 1195, 994], [2416, 1188, 2466, 1238], [3451, 973, 3501, 1023], [4086, 895, 4136, 945], [6483, 927, 6533, 977], [1876, 2183, 1926, 2233], [3325, 2174, 3375, 2224], [6724, 1671, 6774, 1721], [2499, 2782, 2549, 2832], [5938, 2723, 5988, 2773], [8, 3254, 58, 3304], [1554, 3608, 1604, 3658], [2264, 3338, 2314, 3388], [3282, 3176, 3332, 3226], [6202, 3849, 6252, 3899], [6985, 3451, 7035, 3501], [5892, 4276, 5942, 4326], [5955, 4568, 6005, 4618], [2386, 5251, 2436, 5301], [2280, 4746, 2330, 4796], [3596, 5307, 3646, 5357], [3831, 4812, 3881, 4862], [3229, 4825, 3279, 4875], [4772, 4752, 4822, 4802], [5540, 4962, 5590, 5012], [6070, 5280, 6120, 5330], [6905, 4841, 6955, 4891], [394.5, 3253.5, 444.5, 3303.5], [3823.5, 1421.5, 3873.5, 1471.5], [5254.5, 4943.5, 5304.5, 4993.5], [5947, 986.5, 5997, 1036.5], [6870.5, 3691, 6920.5, 3741], [213, 1434, 263, 1484], [5527, 3597, 5577, 3647], [459.5, 4412.5, 509.5, 4462.5], [3112, 3098, 3162, 3148], [4144.5, 2398.5, 4194.5, 2448.5], [1852.5, 4971, 1902.5, 5021], [6913, 2018, 6963, 2068], [6453, 378, 6503, 428], [4373, 3231.5, 4423, 3281.5], [4831.5, 2418.5, 4881.5, 2468.5], [5092.5, 3523.5, 5142.5, 3573.5], [932.5, 1718.5, 982.5, 1768.5], [3608, 4868, 3658, 4918], [6424, 3826, 6474, 3876], [6441.5, 2227, 6491.5, 2277], [6204, 2409, 6254, 2459], [1393, 74, 1443, 124], [2276, 1224, 2326, 1274], [6428, 2299.5, 6478, 2349.5], [2411.5, 2902, 2461.5, 2952], [5982, 148.5, 6032, 198.5], [1949, 4128, 1999, 4178]]",7106,5373
80,080.tiff,80,Hamamatsu-S360,Scanner_B,13,"[[3165, 532, 3215, 582], [2046, 1895, 2096, 1945], [3335, 1863, 3385, 1913], [3421, 4143, 3471, 4193], [4396, 4206, 4446, 4256], [6495, 4270, 6545, 4320], [15, 5243, 65, 5293], [1160, 4996, 1210, 5046], [1919, 4896, 1969, 4946], [883, 3822.5, 933, 3872.5], [32.5, 782.5, 82.5, 832.5], [5038, 3099, 5088, 3149], [2684.5, 3742, 2734.5, 3792]]",7110,5379
81,081.tiff,81,Hamamatsu-S360,Scanner_B,12,"[[4422, 939, 4472, 989], [841, 1763, 891, 1813], [3664, 1655, 3714, 1705], [5060, 4670, 5110, 4720], [97, 2723, 147, 2773], [3076, 3810, 3126, 3860], [4626.5, 4865.5, 4676.5, 4915.5], [3043, 207.5, 3093, 257.5], [3514, 4509.5, 3564, 4559.5], [2591, 1836, 2641, 1886], [2939, 1580, 2989, 1630], [2314, 4789, 2364, 4839]]",7092,5340
82,082.tiff,82,Hamamatsu-S360,Scanner_B,16,"[[2912, 519, 2962, 569], [2265, 260, 2315, 310], [1616, 532, 1666, 582], [1634, 708, 1684, 758], [6758, 325, 6808, 375], [2099, 1035, 2149, 1085], [3808, 1207, 3858, 1257], [6676, 904, 6726, 954], [1080, 2225, 1130, 2275], [3075, 1607, 3125, 1657], [5307, 1585, 5357, 1635], [5589, 3038, 5639, 3088], [6519, 2681, 6569, 2731], [5956, 3724, 6006, 3774], [4086.5, 1340.5, 4136.5, 1390.5], [5803.5, 1842, 5853.5, 1892]]",7127,5304
83,083.tiff,83,Hamamatsu-S360,Scanner_B,48,"[[1970, 376, 2020, 426], [1369, 729, 1419, 779], [949, 166, 999, 216], [749, 361, 799, 411], [3590, 609, 3640, 659], [5041, 191, 5091, 241], [4049, 347, 4099, 397], [2862, 975, 2912, 1025], [5544, 866, 5594, 916], [5315, 789, 5365, 839], [6208, 1390, 6258, 1440], [1149, 2064, 1199, 2114], [2584, 1711, 2634, 1761], [972, 2551, 1022, 2601], [2241, 2432, 2291, 2482], [2975, 2909, 3025, 2959], [3353, 2842, 3403, 2892], [3943, 3107, 3993, 3157], [6464, 3039, 6514, 3089], [71, 3832, 121, 3882], [1029, 3757, 1079, 3807], [2437, 3812, 2487, 3862], [2151, 3505, 2201, 3555], [3840, 3778, 3890, 3828], [4325, 3609, 4375, 3659], [6315, 3177, 6365, 3227], [7032, 3147, 7082, 3197], [787, 4236, 837, 4286], [2592, 4118, 2642, 4168], [1759, 4651, 1809, 4701], [2645, 4754, 2695, 4804], [2552, 4731, 2602, 4781], [1815, 4328, 1865, 4378], [3370, 3835, 3420, 3885], [4844, 4186, 4894, 4236], [5782, 4512, 5832, 4562], [6626, 4491, 6676, 4541], [6282, 4087, 6332, 4137], [1061, 4722, 1111, 4772], [5169, 4997, 5219, 5047], [5804, 4995, 5854, 5045], [636.5, 1658.5, 686.5, 1708.5], [1763, 4162, 1813, 4212], [4663, 1679, 4713, 1729], [1361, 4023, 1411, 4073], [1760.5, 2288, 1810.5, 2338], [1149, 467, 1199, 517], [5975.5, 487, 6025.5, 537]]",7174,5339
84,084.tiff,84,Hamamatsu-S360,Scanner_B,78,"[[2578, 714, 2628, 764], [451, 490, 501, 540], [317, 219, 367, 269], [4122, 482, 4172, 532], [4365, 768, 4415, 818], [3802, 614, 3852, 664], [4112, 350, 4162, 400], [1149, 1290, 1199, 1340], [4229, 1308, 4279, 1358], [5465, 985, 5515, 1035], [5508, 1021, 5558, 1071], [629, 1722, 679, 1772], [1319, 2256, 1369, 2306], [1282, 2025, 1332, 2075], [813, 2037, 863, 2087], [3643, 1760, 3693, 1810], [7006, 2213, 7056, 2263], [339, 2547, 389, 2597], [1376, 2405, 1426, 2455], [6954, 2945, 7004, 2995], [693, 3472, 743, 3522], [3413, 3315, 3463, 3365], [3867, 3854, 3917, 3904], [6902, 3574, 6952, 3624], [1284, 3981, 1334, 4031], [4449, 4309, 4499, 4359], [5887, 4302, 5937, 4352], [5952, 4106, 6002, 4156], [162, 5304, 212, 5354], [522, 5012, 572, 5062], [2315, 5232, 2365, 5282], [5748, 4755, 5798, 4805], [5631, 5242, 5681, 5292], [5959, 5125, 6009, 5175], [6699, 4809, 6749, 4859], [282.5, 1017.5, 332.5, 1067.5], [3312.5, 3111, 3362.5, 3161], [1732.5, 2175, 1782.5, 2225], [1531.5, 4857.5, 1581.5, 4907.5], [660.5, 4628.5, 710.5, 4678.5], [3676, 215, 3726, 265], [6329.5, 965, 6379.5, 1015], [1971.5, 3376.5, 2021.5, 3426.5], [-8, 1377.5, 42, 1427.5], [5027, 91, 5077, 141], [1569, 1267.5, 1619, 1317.5], [1392, 1280.5, 1442, 1330.5], [3150.5, 953.5, 3200.5, 1003.5], [4215.5, 4691, 4265.5, 4741], [-12, 1983.5, 38, 2033.5], [4501, 2882, 4551, 2932], [-11.5, 744, 38.5, 794], [1312.5, 3276.5, 1362.5, 3326.5], [6330, 2234.5, 6380, 2284.5], [332, 908.5, 382, 958.5], [-11.5, 1790.5, 38.5, 1840.5], [321, 369.5, 371, 419.5], [384, 2.5, 434, 52.5], [489.5, 2187.5, 539.5, 2237.5], [1304, 3932.5, 1354, 3982.5], [1844, 2729, 1894, 2779], [10.5, 5060.5, 60.5, 5110.5], [4982.5, 516.5, 5032.5, 566.5], [3524.5, 663.5, 3574.5, 713.5], [4151.5, 699.5, 4201.5, 749.5], [1393, 2125.5, 1443, 2175.5], [2712.5, 1829.5, 2762.5, 1879.5], [2572, 4690.5, 2622, 4740.5], [1872, 1419, 1922, 1469], [3194.5, -12, 3244.5, 38], [2527.5, 2496.5, 2577.5, 2546.5], [728.5, 3596.5, 778.5, 3646.5], [5993, 4915.5, 6043, 4965.5], [3667.5, 4137, 3717.5, 4187], [3287.5, 389.5, 3337.5, 439.5], [3581, 256, 3631, 306], [468.5, 3679, 518.5, 3729], [2389, 3048, 2439, 3098]]",7095,5360
85,085.tiff,85,Hamamatsu-S360,Scanner_B,13,"[[3231, 784, 3281, 834], [2552, 1652, 2602, 1702], [6109, 2943, 6159, 2993], [2204, 3548, 2254, 3598], [2783, 3488, 2833, 3538], [3904, 3292, 3954, 3342], [1479, 3982, 1529, 4032], [1885, 4585, 1935, 4635], [3023, 4544, 3073, 4594], [4205, 4045, 4255, 4095], [539, 5164, 589, 5214], [4145, 463.5, 4195, 513.5], [1345, 4596, 1395, 4646]]",7122,5293
86,086.tiff,86,Hamamatsu-S360,Scanner_B,42,"[[1866, 686, 1916, 736], [2311, 599, 2361, 649], [2725, 780, 2775, 830], [337, 717, 387, 767], [986, 616, 1036, 666], [1092, 335, 1142, 385], [1159, 92, 1209, 142], [917, 27, 967, 77], [3447, 149, 3497, 199], [5151, 308, 5201, 358], [5222, 611, 5272, 661], [5537, 428, 5587, 478], [5182, 74, 5232, 124], [6833, 14, 6883, 64], [6270, 465, 6320, 515], [258, 1248, 308, 1298], [2403, 1384, 2453, 1434], [267, 2104, 317, 2154], [509, 2129, 559, 2179], [2686, 2227, 2736, 2277], [1553, 1551, 1603, 1601], [5466, 1629, 5516, 1679], [7020, 1825, 7070, 1875], [1282, 2346, 1332, 2396], [1957, 2599, 2007, 2649], [5510, 2765, 5560, 2815], [5381, 2675, 5431, 2725], [1007, 3724, 1057, 3774], [945, 3367, 995, 3417], [3250, 3081, 3300, 3131], [901, 3904, 951, 3954], [6793, 4023, 6843, 4073], [2740, 4982, 2790, 5032], [1732, 5099, 1782, 5149], [2108, 5191, 2158, 5241], [2065, 4902, 2115, 4952], [4169, 4730, 4219, 4780], [3920, 5250, 3970, 5300], [3897, 5172, 3947, 5222], [3759, 4789, 3809, 4839], [4545, 5270, 4595, 5320], [3147.5, 2999.5, 3197.5, 3049.5]]",7132,5345
87,087.tiff,87,Hamamatsu-S360,Scanner_B,27,"[[2902, 771, 2952, 821], [2, 464, 52, 514], [739, 143, 789, 193], [796, 663, 846, 713], [92, 737, 142, 787], [808, 778, 858, 828], [2656, 1271, 2706, 1321], [2837, 1070, 2887, 1120], [4973, 1261, 5023, 1311], [6514, 1168, 6564, 1218], [333, 1822, 383, 1872], [608, 2083, 658, 2133], [1878, 2237, 1928, 2287], [4074, 2146, 4124, 2196], [6188, 2138, 6238, 2188], [6324, 1647, 6374, 1697], [946, 2536, 996, 2586], [3633, 2743, 3683, 2793], [429, 3635, 479, 3685], [264, 4111, 314, 4161], [4030, 4841, 4080, 4891], [4075, 4728, 4125, 4778], [3467, 4805, 3517, 4855], [4078, 4227.5, 4128, 4277.5], [5521.5, 908.5, 5571.5, 958.5], [700.5, 4374.5, 750.5, 4424.5], [1571, 2173.5, 1621, 2223.5]]",7106,5337
88,088.tiff,88,Hamamatsu-S360,Scanner_B,6,"[[2997, 915, 3047, 965], [1187, 2159, 1237, 2209], [1422, 2052, 1472, 2102], [4026, 1704, 4076, 1754], [5833, 5132, 5883, 5182], [2759, 1028.5, 2809, 1078.5]]",7125,5329
89,089.tiff,89,Hamamatsu-S360,Scanner_B,8,"[[2063, 383, 2113, 433], [1278, 264, 1328, 314], [7098, 417, 7148, 467], [4157, 3161, 4207, 3211], [5053, 4375, 5103, 4425], [-13, 5192, 37, 5242], [2097, 5017, 2147, 5067], [3717.5, 940, 3767.5, 990]]",7143,5294
90,090.tiff,90,Hamamatsu-S360,Scanner_B,27,"[[2052, 465, 2102, 515], [792, 447, 842, 497], [594, 1220, 644, 1270], [985, 1742, 1035, 1792], [1719, 2184, 1769, 2234], [3138, 1989, 3188, 2039], [5546, 1748, 5596, 1798], [5540, 2200, 5590, 2250], [382, 2677, 432, 2727], [4849, 2997, 4899, 3047], [6843, 2524, 6893, 2574], [3356, 3252, 3406, 3302], [4133, 3949, 4183, 3999], [145, 4670, 195, 4720], [6453, 2662, 6503, 2712], [162.5, 3909.5, 212.5, 3959.5], [5735.5, 4264.5, 5785.5, 4314.5], [6290, 3400.5, 6340, 3450.5], [1283, 4785.5, 1333, 4835.5], [4597, 2862.5, 4647, 2912.5], [2881.5, 4566.5, 2931.5, 4616.5], [636, 1959, 686, 2009], [5248, 3630.5, 5298, 3680.5], [929, 2718.5, 979, 2768.5], [5635, 2304.5, 5685, 2354.5], [5247, 4152.5, 5297, 4202.5], [3152, 2748.5, 3202, 2798.5]]",7175,5350
91,091.tiff,91,Hamamatsu-S360,Scanner_B,21,"[[1373, 379, 1423, 429], [1321, 245, 1371, 295], [3896, 470, 3946, 520], [6683, 521, 6733, 571], [483, 921, 533, 971], [2761, 1609, 2811, 1659], [239, 2858, 289, 2908], [2733, 2501, 2783, 2551], [4363, 2550, 4413, 2600], [776, 3434, 826, 3484], [1540, 3144, 1590, 3194], [5211, 3563, 5261, 3613], [579, 4054, 629, 4104], [3958, 4102, 4008, 4152], [3968, 3935, 4018, 3985], [5762, 4703, 5812, 4753], [2523.5, 1382.5, 2573.5, 1432.5], [1067.5, 3670.5, 1117.5, 3720.5], [5597.5, 4591, 5647.5, 4641], [3310.5, 4550, 3360.5, 4600], [3068.5, 1518.5, 3118.5, 1568.5]]",7159,5340
92,092.tiff,92,Hamamatsu-S360,Scanner_B,34,"[[2865, 753, 2915, 803], [1035, 1, 1085, 51], [757, 675, 807, 725], [2033, 1004, 2083, 1054], [2576, 885, 2626, 935], [2934, 1338, 2984, 1388], [3341, 1280, 3391, 1330], [3476, 1123, 3526, 1173], [3974, 1167, 4024, 1217], [4380, 1051, 4430, 1101], [6574, 1735, 6624, 1785], [2499, 2664, 2549, 2714], [4064, 2803, 4114, 2853], [3256, 3699, 3306, 3749], [3217, 3642, 3267, 3692], [4732, 3675, 4782, 3725], [5954, 3373, 6004, 3423], [3174, 4447, 3224, 4497], [4927, 4312, 4977, 4362], [4845, 3960, 4895, 4010], [5135, 4112, 5185, 4162], [1748, 4621, 1798, 4671], [2174, 5200, 2224, 5250], [4176, 4804, 4226, 4854], [6769, 4875, 6819, 4925], [520, 1598, 570, 1648], [222.5, 2164, 272.5, 2214], [1225.5, 1251.5, 1275.5, 1301.5], [1619, 569, 1669, 619], [4623.5, 5072, 4673.5, 5122], [6901.5, 2760, 6951.5, 2810], [996, 2688, 1046, 2738], [1727.5, 933, 1777.5, 983], [3232, 2407.5, 3282, 2457.5]]",7111,5347
93,093.tiff,93,Hamamatsu-S360,Scanner_B,15,"[[1692, 556, 1742, 606], [1751, 760, 1801, 810], [3979, 56, 4029, 106], [547, 2220, 597, 2270], [5229, 2261, 5279, 2311], [4484, 2373, 4534, 2423], [1240, 3680, 1290, 3730], [3804, 3138, 3854, 3188], [3779, 4428, 3829, 4478], [3287, 3940, 3337, 3990], [5599, 4133, 5649, 4183], [5736, 3969, 5786, 4019], [6839, 3902, 6889, 3952], [5552, 5209, 5602, 5259], [6497, 4914, 6547, 4964]]",7118,5288
94,094.tiff,94,Hamamatsu-S360,Scanner_B,184,"[[1311, 903, 1361, 953], [1149, 730, 1199, 780], [961, 721, 1011, 771], [782, 872, 832, 922], [479, 711, 529, 761], [473, 654, 523, 704], [244, 669, 294, 719], [199, 837, 249, 887], [25, 907, 75, 957], [4808, 683, 4858, 733], [4872, 794, 4922, 844], [5396, 380, 5446, 430], [5693, 720, 5743, 770], [5799, 656, 5849, 706], [5487, 110, 5537, 160], [5302, 688, 5352, 738], [868, 1493, 918, 1543], [2387, 1286, 2437, 1336], [2502, 1102, 2552, 1152], [2616, 1568, 2666, 1618], [2060, 1439, 2110, 1489], [1923, 1507, 1973, 1557], [3227, 1437, 3277, 1487], [3296, 1529, 3346, 1579], [3834, 1118, 3884, 1168], [4076, 933, 4126, 983], [3726, 1291, 3776, 1341], [5321, 940, 5371, 990], [5474, 1164, 5524, 1214], [5535, 1153, 5585, 1203], [5662, 1196, 5712, 1246], [5729, 1229, 5779, 1279], [5714, 1013, 5764, 1063], [4862, 1286, 4912, 1336], [4999, 1009, 5049, 1059], [6250, 1239, 6300, 1289], [6063, 826, 6113, 876], [6298, 1406, 6348, 1456], [6047, 991, 6097, 1041], [6787, 1554, 6837, 1604], [923, 1710, 973, 1760], [1530, 1980, 1580, 2030], [1030, 2058, 1080, 2108], [232, 1751, 282, 1801], [2026, 1757, 2076, 1807], [2678, 2256, 2728, 2306], [3335, 1772, 3385, 1822], [3380, 1689, 3430, 1739], [3840, 1738, 3890, 1788], [3972, 1702, 4022, 1752], [4234, 1715, 4284, 1765], [4098, 1884, 4148, 1934], [3945, 1973, 3995, 2023], [4161, 2188, 4211, 2238], [3889, 2262, 3939, 2312], [3179, 2118, 3229, 2168], [5684, 2176, 5734, 2226], [5492, 1803, 5542, 1853], [5163, 2127, 5213, 2177], [4835, 2067, 4885, 2117], [4575, 1707, 4625, 1757], [4784, 2101, 4834, 2151], [6271, 1802, 6321, 1852], [6430, 1930, 6480, 1980], [6405, 2300, 6455, 2350], [6817, 2161, 6867, 2211], [6152, 1835, 6202, 1885], [6214, 1939, 6264, 1989], [405, 2559, 455, 2609], [1121, 2390, 1171, 2440], [1504, 2698, 1554, 2748], [1276, 2550, 1326, 2600], [296, 2988, 346, 3038], [349, 2942, 399, 2992], [97, 3093, 147, 3143], [2357, 2813, 2407, 2863], [2651, 2810, 2701, 2860], [2770, 2735, 2820, 2785], [2886, 2575, 2936, 2625], [3683, 2570, 3733, 2620], [3467, 2426, 3517, 2476], [3568, 2504, 3618, 2554], [3199, 2393, 3249, 2443], [4743, 2670, 4793, 2720], [5271, 2728, 5321, 2778], [5502, 2701, 5552, 2751], [5066, 3009, 5116, 3059], [5118, 2378, 5168, 2428], [4350, 3097, 4400, 3147], [4651, 2976, 4701, 3026], [5911, 2813, 5961, 2863], [6076, 2748, 6126, 2798], [5943, 2971, 5993, 3021], [6723, 3048, 6773, 3098], [6859, 2770, 6909, 2820], [6901, 2700, 6951, 2750], [7036, 2596, 7086, 2646], [6377, 2366, 6427, 2416], [5827, 2566, 5877, 2616], [153, 3647, 203, 3697], [679, 3459, 729, 3509], [525, 3342, 575, 3392], [1076, 3423, 1126, 3473], [1474, 3697, 1524, 3747], [1708, 3833, 1758, 3883], [1642, 3698, 1692, 3748], [2532, 3784, 2582, 3834], [2588, 3348, 2638, 3398], [2562, 3989, 2612, 4039], [1608, 3960, 1658, 4010], [3196, 3482, 3246, 3532], [3309, 3268, 3359, 3318], [3171, 3104, 3221, 3154], [3678, 3217, 3728, 3267], [3611, 3574, 3661, 3624], [3750, 3834, 3800, 3884], [5036, 3338, 5086, 3388], [5580, 3326, 5630, 3376], [5768, 3449, 5818, 3499], [4599, 3837, 4649, 3887], [6048, 3451, 6098, 3501], [5896, 3622, 5946, 3672], [5945, 3540, 5995, 3590], [6527, 3394, 6577, 3444], [6969, 3377, 7019, 3427], [7053, 3319, 7103, 3369], [6167, 3847, 6217, 3897], [1218, 4340, 1268, 4390], [492, 4244, 542, 4294], [264, 4105, 314, 4155], [231, 4470, 281, 4520], [2166, 4374, 2216, 4424], [1946, 4240, 1996, 4290], [2126, 4170, 2176, 4220], [3093, 4610, 3143, 4660], [3283, 4391, 3333, 4441], [3838, 4375, 3888, 4425], [4343, 4273, 4393, 4323], [4231, 3967, 4281, 4017], [4738, 4363, 4788, 4413], [4801, 4054, 4851, 4104], [4271, 4507, 4321, 4557], [5505, 4264, 5555, 4314], [5779, 4184, 5829, 4234], [5628, 4173, 5678, 4223], [5290, 3949, 5340, 3999], [5247, 3893, 5297, 3943], [5117, 3944, 5167, 3994], [5212, 4309, 5262, 4359], [111, 4667, 161, 4717], [646, 4711, 696, 4761], [988, 4729, 1038, 4779], [1404, 5193, 1454, 5243], [556, 5307, 606, 5357], [1586, 4970, 1636, 5020], [2215, 4696, 2265, 4746], [2937, 4801, 2987, 4851], [3364, 4684, 3414, 4734], [4103, 4945, 4153, 4995], [3934, 5026, 3984, 5076], [4993, 5003, 5043, 5053], [5159, 5023, 5209, 5073], [5353, 4800, 5403, 4850], [5418, 4734, 5468, 4784], [5474, 4772, 5524, 4822], [5497, 4874, 5547, 4924], [4190, 3514, 4240, 3564], [1640.5, 554.5, 1690.5, 604.5], [4132.5, 2528, 4182.5, 2578], [6135, 2109.5, 6185, 2159.5], [3450, 91, 3500, 141], [5510, 2878.5, 5560, 2928.5], [3301.5, 3028.5, 3351.5, 3078.5], [3531.5, 2098.5, 3581.5, 2148.5], [4692.5, 5057, 4742.5, 5107], [1028.5, 384.5, 1078.5, 434.5], [5315.5, 1393, 5365.5, 1443], [6912.5, 759, 6962.5, 809], [839, 2664.5, 889, 2714.5], [5924, 862.5, 5974, 912.5], [4882.5, 4566, 4932.5, 4616], [4315, 2750.5, 4365, 2800.5], [6407, 2098, 6457, 2148], [4896.5, 865.5, 4946.5, 915.5]]",7103,5364
95,095.tiff,95,Hamamatsu-S360,Scanner_B,4,"[[1075, 999, 1125, 1049], [3229, 1537, 3279, 1587], [1891, 4450, 1941, 4500], [4467, 4671, 4517, 4721]]",7131,5284
96,096.tiff,96,Hamamatsu-S360,Scanner_B,21,"[[2437, 725, 2487, 775], [3728, 405, 3778, 455], [1355, 1021, 1405, 1071], [2127, 1112, 2177, 1162], [5063, 1818, 5113, 1868], [3212, 2363, 3262, 2413], [3674, 2842, 3724, 2892], [299, 3623, 349, 3673], [1306, 3367, 1356, 3417], [2840, 3153, 2890, 3203], [6664, 3688, 6714, 3738], [696, 4303, 746, 4353], [1151, 4153, 1201, 4203], [1391, 4412, 1441, 4462], [1520, 4444, 1570, 4494], [280, 4636, 330, 4686], [2947, 5133, 2997, 5183], [5116, 1867, 5166, 1917], [2310.5, 2714, 2360.5, 2764], [1386, 3945, 1436, 3995], [6295, 2832.5, 6345, 2882.5]]",7121,5353
97,097.tiff,97,Hamamatsu-S360,Scanner_B,8,"[[5772, 347, 5822, 397], [1939, 2622, 1989, 2672], [844, 3826, 894, 3876], [1654, 4440, 1704, 4490], [2933, 5211, 2983, 5261], [6511, 5165, 6561, 5215], [6634, 4917, 6684, 4967], [4172.5, 4174, 4222.5, 4224]]",7126,5334
98,098.tiff,98,Hamamatsu-S360,Scanner_B,28,"[[1014, 447, 1064, 497], [3949, 723, 3999, 773], [3501, 1401, 3551, 1451], [2870, 1573, 2920, 1623], [4023, 2790, 4073, 2840], [3971, 2524, 4021, 2574], [3336, 2515, 3386, 2565], [5146, 2967, 5196, 3017], [304, 3511, 354, 3561], [5249, 3627, 5299, 3677], [6543, 3660, 6593, 3710], [6642, 3639, 6692, 3689], [5344, 3936, 5394, 3986], [4813, 4644, 4863, 4694], [6644, 4281, 6694, 4331], [369, 5302, 419, 5352], [4570, 4750, 4620, 4800], [4710, 2909, 4760, 2959], [5265, 4234, 5315, 4284], [154, 1036.5, 204, 1086.5], [6692, 4331, 6742, 4381], [2702, 265, 2752, 315], [6859.5, 4186, 6909.5, 4236], [5829, 4618, 5879, 4668], [4918.5, 4686.5, 4968.5, 4736.5], [2436.5, 4124.5, 2486.5, 4174.5], [6849.5, 3709.5, 6899.5, 3759.5], [643, 1262, 693, 1312]]",7102,5371
